 num     #instances         #bytes  class name (module)
 378:            10            320  java.lang.constant.DirectMethodHandleDescImpl (java.base@17.0.17)
 379:            13            312  org.apache.jena.datatypes.xsd.impl.XSDBaseNumericType
 380:             5            304  [Ljava.util.Hashtable$Entry; (java.base@17.0.17)
 381:             1            288  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@17.0.17)
 382:             1            288  [Lsun.security.ssl.SSLExtension; (java.base@17.0.17)
 383:            12            288  ch.qos.logback.core.joran.spi.HostClassAndPropertyDouble
 384:             9            288  java.lang.constant.PrimitiveClassDescImpl (java.base@17.0.17)
 385:            12            288  java.net.StandardSocketOptions$StdSocketOption (java.base@17.0.17)
 386:            12            288  java.time.Month (java.base@17.0.17)
 387:             9            288  java.util.ArrayList$Itr (java.base@17.0.17)
 388:             9            288  java.util.RegularEnumSet (java.base@17.0.17)
 389:             9            288  java.util.logging.Level (java.logging@17.0.17)
 390:             9            288  java.util.logging.Level$KnownLevel (java.logging@17.0.17)
 391:             9            288  jdk.internal.org.objectweb.asm.Type (java.base@17.0.17)
 392:             9            288  org.apache.jena.iri.impl.Parser
 393:             9            288  sun.nio.fs.UnixPath (java.base@17.0.17)
 394:             9            288  sun.security.ssl.ProtocolVersion (java.base@17.0.17)
 395:             9            288  sun.security.util.math.intpoly.IntegerPolynomial$ImmutableElement (java.base@17.0.17)
 396:            18            288  sun.security.x509.CertificatePolicyId (java.base@17.0.17)
 397:             5            280  [Ljdk.xml.internal.JdkProperty$State; (java.xml@17.0.17)
 398:             7            280  java.lang.WeakPairMap$Pair$Weak (java.base@17.0.17)
 399:             7            280  java.util.IdentityHashMap (java.base@17.0.17)
 400:             5            280  sun.util.calendar.ZoneInfo (java.base@17.0.17)
 401:             1            272  [Lorg.apache.jena.iri.impl.ViolationCodeInfo;
 402:            17            272  java.util.Collections$UnmodifiableSet (java.base@17.0.17)
 403:            11            264  com.apicatalog.jsonld.http.link.LinkHeaderParser$State
 404:            11            264  java.lang.invoke.MethodHandleImpl$Intrinsic (java.base@17.0.17)
 405:            11            264  sun.security.ssl.SSLSecretDerivation$SecretSchedule (java.base@17.0.17)
 406:             8            256  java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo (java.base@17.0.17)
 407:             4            256  java.security.SecureRandom (java.base@17.0.17)
 408:             8            256  jdk.internal.net.http.common.SequentialScheduler (java.net.http@17.0.17)
 409:             8            256  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint (java.base@17.0.17)
 410:             8            256  sun.util.locale.BaseLocale$Key (java.base@17.0.17)
 411:             3            240  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@17.0.17)
 412:             5            240  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base@17.0.17)
 413:             6            240  ch.qos.logback.core.joran.event.StartEvent
 414:            10            240  com.sun.org.apache.xerces.internal.impl.XMLScanner$NameType (java.xml@17.0.17)
 415:            10            240  jakarta.json.stream.JsonParser$Event
 416:            10            240  java.lang.constant.MethodTypeDescImpl (java.base@17.0.17)
 417:             5            240  java.net.URLPermission (java.base@17.0.17)
 418:            10            240  java.nio.charset.CoderResult (java.base@17.0.17)
 419:            10            240  java.nio.file.StandardOpenOption (java.base@17.0.17)
 420:            10            240  java.security.CryptoPrimitive (java.base@17.0.17)
 421:             6            240  java.util.EnumMap (java.base@17.0.17)
 422:             5            240  java.util.Hashtable (java.base@17.0.17)
 423:            10            240  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@17.0.17)
 424:             6            240  java.util.stream.StreamOpFlag (java.base@17.0.17)
 425:             6            240  jdk.internal.net.http.hpack.ISO_8859_1$Writer (java.net.http@17.0.17)
 426:             6            240  sun.security.util.MemoryCache (java.base@17.0.17)
 427:             7            224  [Ljava.lang.Boolean; (java.base@17.0.17)
 428:            13            224  [Ljava.lang.constant.ConstantDesc; (java.base@17.0.17)
 429:             7            224  java.lang.WeakPairMap$Pair$Weak$1 (java.base@17.0.17)
 430:             4            224  java.net.SocketPermission (java.base@17.0.17)
 431:            14            224  java.security.spec.MGF1ParameterSpec (java.base@17.0.17)
 432:             7            224  java.util.Vector (java.base@17.0.17)
 433:            14            224  java.util.regex.Pattern$$Lambda$21/0x800000031 (java.base@17.0.17)
 434:             7            224  jdk.internal.net.http.common.MinimalFuture (java.net.http@17.0.17)
 435:             9            216  ch.qos.logback.core.joran.util.ParentTag_Tag_Class_Tuple
 436:             9            216  com.apicatalog.jsonld.http.media.MediaTypeParser$State
 437:             9            216  java.net.Inet4Address (java.base@17.0.17)
 438:             9            216  java.net.NetPermission (java.base@17.0.17)
 439:             9            216  java.util.function.IntPredicate$$Lambda$486/0x000000c801342e68 (java.base@17.0.17)
 440:             9            216  org.apache.jena.datatypes.xsd.impl.XSDBaseStringType
 441:             3            216  sun.security.provider.NativePRNG$RandomIO (java.base@17.0.17)
 442:             9            216  sun.security.util.SafeDHParameterSpec (java.base@17.0.17)
 443:             2            208  [Lsun.security.ssl.NamedGroup; (java.base@17.0.17)
 444:             5            200  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@17.0.17)
 445:             5            200  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base@17.0.17)
 446:             5            200  sun.security.ssl.CipherSuite$MacAlg (java.base@17.0.17)
 447:             6            192  ch.qos.logback.core.joran.event.EndEvent
 448:             8            192  ch.qos.logback.core.spi.ContextAwareBase
 449:             6            192  java.lang.invoke.LambdaForm$BasicType (java.base@17.0.17)
 450:             6            192  java.lang.invoke.MethodHandles$Lookup (java.base@17.0.17)
 451:             8            192  java.math.RoundingMode (java.base@17.0.17)
 452:             6            192  java.net.Inet6Address$Inet6AddressHolder (java.base@17.0.17)
 453:             3            192  java.nio.DirectByteBufferR (java.base@17.0.17)
 454:             6            192  java.time.format.TextStyle (java.base@17.0.17)
 455:             8            192  java.util.concurrent.ConcurrentLinkedDeque$Node (java.base@17.0.17)
 456:             4            192  java.util.concurrent.ConcurrentSkipListMap (java.base@17.0.17)
 457:             8            192  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@17.0.17)
 458:            12            192  java.util.concurrent.atomic.AtomicReference (java.base@17.0.17)
 459:             8            192  java.util.regex.Pattern$StartS (java.base@17.0.17)
 460:             6            192  java.util.stream.FindOps$FindOp (java.base@17.0.17)
 461:             6            192  jdk.internal.net.http.hpack.StringWriter (java.net.http@17.0.17)
 462:            12            192  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@17.0.17)
 463:             6            192  org.apache.jena.mem.GraphMem
 464:             6            192  org.apache.jena.mem.GraphTripleStoreMem
 465:             8            192  org.apache.jena.mem2.pattern.MatchPattern
 466:             4            192  sun.nio.cs.UTF_8$Encoder (java.base@17.0.17)
 467:             6            192  sun.security.ssl.SSLKeyExchange$T12KeyAgreement (java.base@17.0.17)
 468:             8            192  sun.security.x509.AccessDescription (java.base@17.0.17)
 469:             6            176  [Ljava.security.ProtectionDomain; (java.base@17.0.17)
 470:            11            176  java.lang.ThreadLocal (java.base@17.0.17)
 471:             1            168  [[Ljava.math.BigInteger; (java.base@17.0.17)
 472:             7            168  ch.qos.logback.classic.Level
 473:             7            168  ch.qos.logback.core.spi.ConfigurationEvent$EventType
 474:             7            168  com.sun.org.apache.xerces.internal.util.FeatureState (java.xml@17.0.17)
 475:             7            168  jakarta.json.JsonValue$ValueType
 476:             7            168  java.lang.System$Logger$Level (java.base@17.0.17)
 477:             7            168  java.time.DayOfWeek (java.base@17.0.17)
 478:             7            168  java.time.ZoneOffset (java.base@17.0.17)
 479:             7            168  javax.crypto.spec.SecretKeySpec (java.base@17.0.17)
 480:             1            168  jdk.internal.net.http.HttpClientImpl (java.net.http@17.0.17)
 481:             7            168  jdk.xml.internal.JdkProperty$State (java.xml@17.0.17)
 482:             7            168  org.apache.jena.iri.impl.IRIFactoryImpl$NoScheme
 483:             7            168  sun.security.x509.NetscapeCertTypeExtension$MapEntry (java.base@17.0.17)
 484:             2            160  [Ljava.lang.constant.DirectMethodHandleDesc$Kind; (java.base@17.0.17)
 485:             5            160  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@17.0.17)
 486:             3            160  [Ljava.util.logging.Level; (java.logging@17.0.17)
 487:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@17.0.17)
 488:             5            160  java.net.HostPortrange (java.base@17.0.17)
 489:            10            160  java.util.Formatter$Flags (java.base@17.0.17)
 490:             4            160  javax.xml.catalog.CatalogFeatures$Feature (java.xml@17.0.17)
 491:             2            160  jdk.internal.icu.impl.NormalizerImpl (java.base@17.0.17)
 492:             4            160  jdk.internal.ref.Cleaner (java.base@17.0.17)
 493:             5            160  sun.security.ssl.ContentType (java.base@17.0.17)
 494:             5            160  sun.security.ssl.NamedGroup$NamedGroupSpec (java.base@17.0.17)
 495:            10            160  sun.security.ssl.SSLKeyExchange$T13KeyAgreement (java.base@17.0.17)
 496:             5            160  sun.security.x509.AuthorityInfoAccessExtension (java.base@17.0.17)
 497:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@17.0.17)
 498:             2            152  [[Ljava.lang.String; (java.base@17.0.17)
 499:             1            152  jdk.internal.net.http.Http2Connection (java.net.http@17.0.17)
 500:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@17.0.17)
 501:             9            144  [Ljava.util.regex.IntHashSet; (java.base@17.0.17)
 502:             6            144  com.apicatalog.jsonld.http.media.MediaType
 503:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@17.0.17)
 504:             6            144  java.lang.Thread$State (java.base@17.0.17)
 505:             3            144  java.lang.ThreadGroup (java.base@17.0.17)
 506:             2            144  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL (java.base@17.0.17)
