 num     #instances         #bytes  class name (module)
 917:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@17.0.17)
 918:             2             96  java.time.zone.ZoneOffsetTransitionRule (java.base@17.0.17)
 919:             4             96  java.util.Collections$SingletonList (java.base@17.0.17)
 920:             4             96  java.util.LinkedList$DescendingIterator (java.base@17.0.17)
 921:             4             96  java.util.OptionalInt (java.base@17.0.17)
 922:             4             96  java.util.concurrent.ConcurrentLinkedDeque (java.base@17.0.17)
 923:             2             96  java.util.concurrent.ThreadPoolExecutor$Worker (java.base@17.0.17)
 924:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync (java.base@17.0.17)
 925:             4             96  java.util.regex.Pattern$Qtype (java.base@17.0.17)
 926:             4             96  java.util.stream.StreamShape (java.base@17.0.17)
 927:             2             96  java.util.stream.StreamSpliterators$WrappingSpliterator (java.base@17.0.17)
 928:             4             96  javax.net.ssl.SSLEngineResult$Status (java.base@17.0.17)
 929:             2             96  jdk.internal.icu.impl.NormalizerImpl$ReorderingBuffer (java.base@17.0.17)
 930:             2             96  jdk.internal.icu.util.CodePointTrie$Fast16 (java.base@17.0.17)
 931:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@17.0.17)
 932:             4             96  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@17.0.17)
 933:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@17.0.17)
 934:             4             96  jdk.internal.net.http.Exchange$$Lambda$360/0x000000c801294248 (java.net.http@17.0.17)
 935:             4             96  jdk.internal.net.http.Exchange$$Lambda$386/0x000000c80129da78 (java.net.http@17.0.17)
 936:             4             96  jdk.internal.net.http.Exchange$$Lambda$388/0x000000c80129def8 (java.net.http@17.0.17)
 937:             4             96  jdk.internal.net.http.Exchange$$Lambda$461/0x000000c801303268 (java.net.http@17.0.17)
 938:             4             96  jdk.internal.net.http.Exchange$ConnectionAborter (java.net.http@17.0.17)
 939:             4             96  jdk.internal.net.http.ExchangeImpl$$Lambda$384/0x000000c80129d600 (java.net.http@17.0.17)
 940:             4             96  jdk.internal.net.http.HttpClientImpl$$Lambda$392/0x000000c80129ea18 (java.net.http@17.0.17)
 941:             4             96  jdk.internal.net.http.HttpRequestImpl$$Lambda$363/0x000000c801296f50 (java.net.http@17.0.17)
 942:             4             96  jdk.internal.net.http.MultiExchange$$Lambda$389/0x000000c80129e130 (java.net.http@17.0.17)
 943:             4             96  jdk.internal.net.http.MultiExchange$$Lambda$390/0x000000c80129e378 (java.net.http@17.0.17)
 944:             4             96  jdk.internal.net.http.MultiExchange$$Lambda$479/0x000000c801306320 (java.net.http@17.0.17)
 945:             4             96  jdk.internal.net.http.ResponseInfoImpl (java.net.http@17.0.17)
 946:             4             96  jdk.internal.net.http.ResponseSubscribers$$Lambda$476/0x000000c801305a48 (java.net.http@17.0.17)
 947:             4             96  jdk.internal.net.http.Stream$HeadersConsumer (java.net.http@17.0.17)
 948:             3             96  jdk.internal.net.http.common.DebugLogger (java.net.http@17.0.17)
 949:             4             96  jdk.internal.net.http.common.HttpBodySubscriberWrapper$SubscriptionWrapper (java.net.http@17.0.17)
 950:             1             96  jdk.internal.net.http.common.SSLTube$SSLTubeFlowDelegate (java.net.http@17.0.17)
 951:             3             96  jdk.internal.net.http.hpack.HPACK$Logger$Level (java.net.http@17.0.17)
 952:             6             96  jdk.internal.net.http.hpack.ISO_8859_1$Writer$$Lambda$444/0x000000c8012b5ff8 (java.net.http@17.0.17)
 953:             2             96  jdk.internal.net.http.hpack.IntegerReader (java.net.http@17.0.17)
 954:             3             96  jdk.xml.internal.XMLSecurityManager$NameMap (java.xml@17.0.17)
 955:             4             96  org.apache.jena.datatypes.xsd.impl.XSDPlainType
 956:             3             96  org.apache.jena.mem.HashedTripleBunch
 957:             1             96  org.apache.jena.riot.RDFParser
 958:             1             96  org.apache.jena.riot.RDFParserBuilder
 959:             4             96  org.apache.jena.shared.impl.PrefixMappingImpl
 960:             4             96  org.slf4j.helpers.Reporter$Level
 961:             3             96  sun.net.spi.DefaultProxySelector$3 (java.base@17.0.17)
 962:             3             96  sun.net.spi.DefaultProxySelector$NonProxyInfo (java.base@17.0.17)
 963:             2             96  sun.nio.ch.IOVecWrapper (java.base@17.0.17)
 964:             2             96  sun.nio.cs.StreamEncoder (java.base@17.0.17)
 965:             4             96  sun.reflect.annotation.AnnotationInvocationHandler (java.base@17.0.17)
 966:             2             96  sun.security.rsa.RSASignature$SHA256withRSA (java.base@17.0.17)
 967:             4             96  sun.security.ssl.Authenticator$MacImpl (java.base@17.0.17)
 968:             4             96  sun.security.ssl.Authenticator$SSLNullMac (java.base@17.0.17)
 969:             3             96  sun.security.ssl.CipherSuite$HashAlg (java.base@17.0.17)
 970:             4             96  sun.security.ssl.CipherType (java.base@17.0.17)
 971:             3             96  sun.security.ssl.ECPointFormatsExtension$ECPointFormat (java.base@17.0.17)
 972:             4             96  sun.security.ssl.SSLSecretDerivation (java.base@17.0.17)
 973:             3             96  sun.security.ssl.SSLTrafficKeyDerivation$KeySchedule (java.base@17.0.17)
 974:             4             96  sun.security.ssl.SSLTrafficKeyDerivation$T13TrafficKeyDerivation (java.base@17.0.17)
 975:             6             96  sun.security.ssl.SessionId (java.base@17.0.17)
 976:             3             96  sun.security.ssl.SignatureScheme$SigAlgParamSpec (java.base@17.0.17)
 977:             3             96  sun.security.util.DisabledAlgorithmConstraints (java.base@17.0.17)
 978:             3             96  sun.security.x509.ExtendedKeyUsageExtension (java.base@17.0.17)
 979:             6             96  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@17.0.17)
 980:             2             88  [Lsun.security.jca.ProviderConfig; (java.base@17.0.17)
 981:             1             88  [Lsun.security.ssl.CipherSuite$KeyExchange; (java.base@17.0.17)
 982:             1             88  jdk.internal.net.http.common.SSLFlowDelegate$Reader (java.net.http@17.0.17)
 983:             1             88  jdk.internal.net.http.hpack.Encoder (java.net.http@17.0.17)
 984:             1             88  sun.nio.ch.KQueueSelectorImpl (java.base@17.0.17)
 985:             2             80  [F (java.base@17.0.17)
 986:             2             80  [Ljava.lang.OutOfMemoryError; (java.base@17.0.17)
 987:             1             80  [Ljava.time.temporal.ChronoUnit; (java.base@17.0.17)
 988:             1             80  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@17.0.17)
 989:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base@17.0.17)
 990:             2             80  [Ljavax.net.ssl.SSLEngineResult$HandshakeStatus; (java.base@17.0.17)
 991:             1             80  [Lsun.security.ssl.SSLCipher; (java.base@17.0.17)
 992:             2             80  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@17.0.17)
 993:             1             80  [[Z (java.base@17.0.17)
 994:             2             80  ch.qos.logback.core.model.ImplicitModel
 995:             2             80  com.apicatalog.jsonld.expansion.ObjectExpansion
 996:             2             80  java.io.BufferedInputStream (java.base@17.0.17)
 997:             2             80  java.io.BufferedWriter (java.base@17.0.17)
 998:             2             80  java.io.IOException (java.base@17.0.17)
 999:             2             80  java.io.PrintStream (java.base@17.0.17)
1000:             2             80  java.lang.ArrayIndexOutOfBoundsException (java.base@17.0.17)
1001:             2             80  java.lang.ModuleLayer (java.base@17.0.17)
1002:             2             80  java.lang.invoke.VarHandleReferences$FieldStaticReadWrite (java.base@17.0.17)
1003:             2             80  java.lang.module.Configuration (java.base@17.0.17)
1004:             5             80  java.net.URLPermission$Authority (java.base@17.0.17)
1005:             2             80  java.security.cert.CertificateParsingException (java.base@17.0.17)
1006:             2             80  java.util.Collections$SingletonMap (java.base@17.0.17)
1007:             5             80  java.util.Collections$UnmodifiableCollection (java.base@17.0.17)
1008:             2             80  java.util.Locale$Category (java.base@17.0.17)
1009:             2             80  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@17.0.17)
1010:             2             80  java.util.concurrent.CompletableFuture$UniExceptionally (java.base@17.0.17)
1011:             2             80  java.util.regex.Pattern$Loop (java.base@17.0.17)
1012:             2             80  java.util.stream.SpinedBuffer (java.base@17.0.17)
1013:             1             80  jdk.internal.event.X509CertificateEvent (java.base@17.0.17)
1014:             2             80  jdk.internal.icu.impl.Trie2$UTrie2Header (java.base@17.0.17)
1015:             2             80  jdk.internal.net.http.HttpConnection$PlainHttpPublisher (java.net.http@17.0.17)
1016:             5             80  jdk.internal.net.http.WindowUpdateSender$$Lambda$450/0x000000c8013008d8 (java.net.http@17.0.17)
1017:             1             80  jdk.internal.net.http.common.SSLFlowDelegate$Writer (java.net.http@17.0.17)
1018:             1             80  jdk.internal.net.http.hpack.Decoder (java.net.http@17.0.17)
1019:             5             80  jdk.internal.net.http.hpack.HPACK$Logger$$Lambda$446/0x000000c8012b7960 (java.net.http@17.0.17)
1020:             5             80  org.apache.jena.datatypes.TypeMapper$$Lambda$559/0x000000c80131a170
1021:             5             80  org.apache.jena.riot.lang.BlankNodeAllocatorHash$$Lambda$553/0x000000c801312f78
1022:             2             80  org.glassfish.json.JsonParserImpl
1023:             1             80  scala.collection.immutable.NewVectorIterator
1024:             1             80  sun.nio.ch.NioSocketImpl (java.base@17.0.17)
1025:             2             80  sun.security.ec.XDHPublicKeyImpl (jdk.crypto.ec@17.0.17)
1026:             2             80  sun.security.ec.XECParameters (jdk.crypto.ec@17.0.17)
1027:             2             80  sun.security.rsa.RSAPadding (java.base@17.0.17)
1028:             2             80  sun.security.ssl.NewSessionTicket$T13NewSessionTicketMessage (java.base@17.0.17)
1029:             5             80  sun.security.ssl.RandomCookie (java.base@17.0.17)
1030:             2             80  sun.security.ssl.SSLCipher$NullReadCipherGenerator$NullReadCipher (java.base@17.0.17)
1031:             2             80  sun.security.ssl.SSLCipher$NullWriteCipherGenerator$NullWriteCipher (java.base@17.0.17)
1032:             5             80  sun.security.ssl.SSLCipher$T10BlockReadCipherGenerator (java.base@17.0.17)
1033:             5             80  sun.security.ssl.SSLCipher$T10BlockWriteCipherGenerator (java.base@17.0.17)
1034:             2             80  sun.security.ssl.SSLSessionContextImpl (java.base@17.0.17)
1035:             1             80  sun.security.ssl.SSLSocketImpl (java.base@17.0.17)
1036:             1             80  sun.util.cldr.CLDRLocaleProviderAdapter (java.base@17.0.17)
